이미지명,shoulder_left_x,shoulder_left_y,shoulder_left_z,shoulder_right_x,shoulder_right_y,shoulder_right_z,elbow_left_x,elbow_left_y,elbow_left_z,elbow_right_x,elbow_right_y,elbow_right_z,wrist_left_x,wrist_left_y,wrist_left_z,wrist_right_x,wrist_right_y,wrist_right_z,hip_left_x,hip_left_y,hip_left_z,hip_right_x,hip_right_y,hip_right_z,knee_left_x,knee_left_y,knee_left_z,knee_right_x,knee_right_y,knee_right_z,ankle_left_x,ankle_left_y,ankle_left_z,ankle_right_x,ankle_right_y,ankle_right_z,heel_left_x,heel_left_y,heel_left_z,heel_right_x,heel_right_y,heel_right_z,toe_left_x,toe_left_y,toe_left_z,toe_right_x,toe_right_y,toe_right_z
skeleton_00004_H_A_SY_C2_00004_H_A_SY_C2_I001.jpg,0.7535931468009949,0.35021352767944336,-0.20616336166858673,0.7687787413597107,0.3392067849636078,0.04821176454424858,0.7409342527389526,0.46324118971824646,-0.20864202082157135,0.7561317086219788,0.444312185049057,0.07877214252948761,0.6985338926315308,0.5023291707038879,-0.13598939776420593,0.7213690280914307,0.49348506331443787,0.03625157102942467,0.7446906566619873,0.5187440514564514,-0.08293268084526062,0.7564550042152405,0.5086132287979126,0.08306939899921417,0.6612665057182312,0.5439130067825317,-0.14259633421897888,0.7016387581825256,0.5348913669586182,0.12826649844646454,0.6409913897514343,0.6671062707901001,-0.050817765295505524,0.7192385792732239,0.6499652862548828,0.19822445511817932,0.647800624370575,0.689730703830719,-0.0406385138630867,0.7282456755638123,0.6665120720863342,0.2052934616804123,0.6124817132949829,0.6829062104225159,-0.041141632944345474,0.6982261538505554,0.6802718043327332,0.20768293738365173
skeleton_00004_H_A_SY_C2_00004_H_A_SY_C2_I002.jpg,0.8248035907745361,0.38657572865486145,-0.16409598290920258,0.8112096190452576,0.37806227803230286,0.08182129263877869,0.7712669968605042,0.48345139622688293,-0.1819194257259369,0.7661265134811401,0.45311903953552246,0.11904055625200272,0.7041035294532776,0.5170572996139526,-0.15716955065727234,0.7135950922966003,0.4870105981826782,0.0778283029794693,0.7576116919517517,0.5427839756011963,-0.07616057246923447,0.7519704103469849,0.5293171405792236,0.07622354477643967,0.6583533883094788,0.5754309892654419,-0.11618597060441971,0.6734767556190491,0.5718415975570679,0.05503256618976593,0.6078458428382874,0.7134360074996948,-0.07204004377126694,0.6222108006477356,0.7038676738739014,0.0996783971786499,0.6101338863372803,0.7406878471374512,-0.06758195906877518,0.6218212246894836,0.7312256097793579,0.10246016830205917,0.5711942315101624,0.7309762835502625,-0.09252861887216568,0.5856637358665466,0.7178256511688232,0.06691157072782516
skeleton_00004_H_A_SY_C2_00004_H_A_SY_C2_I003.jpg,0.701746940612793,0.3496524393558502,-0.10432568937540054,0.7243930697441101,0.30780935287475586,0.0391155481338501,0.7129737734794617,0.4316237270832062,-0.1036292091012001,0.7449134588241577,0.37504443526268005,0.103543721139431,0.6959274411201477,0.5023769736289978,-0.03995438292622566,0.7278540134429932,0.43612295389175415,0.1457626223564148,0.7592920064926147,0.47507402300834656,-0.05012570321559906,0.77345871925354,0.45347699522972107,0.05002773925662041,0.7097014784812927,0.5229161977767944,0.04182557761669159,0.741836667060852,0.47224169969558716,0.19201228022575378,0.7280625700950623,0.5126301050186157,0.20997434854507446,0.7424878478050232,0.5104662179946899,0.3084884285926819,0.7357128262519836,0.5104257464408875,0.23031724989414215,0.7473220229148865,0.515102207660675,0.32247430086135864,0.717352032661438,0.5039011240005493,0.2735145688056946,0.7273158431053162,0.5191584229469299,0.34840402007102966
skeleton_00004_H_A_SY_C2_00004_H_A_SY_C2_I004.jpg,0.690434992313385,0.2803646922111511,-0.18104977905750275,0.7010519504547119,0.26843565702438354,0.10271073132753372,0.6918665170669556,0.39049097895622253,-0.21065260469913483,0.7125812768936157,0.3779090344905853,0.12136438488960266,0.6916530728340149,0.49344930052757263,-0.16876299679279327,0.7081227898597717,0.47206953167915344,0.06033147871494293,0.7207757830619812,0.46781909465789795,-0.09158521145582199,0.7254245281219482,0.45246514678001404,0.09171812236309052,0.6566249132156372,0.5906252264976501,-0.10194993764162064,0.6628161072731018,0.556650698184967,0.11603105813264847,0.625360906124115,0.7338372468948364,-0.07389257103204727,0.6416471600532532,0.6988744139671326,0.17460498213768005,0.6298330426216125,0.7640661597251892,-0.07323276996612549,0.6469094157218933,0.7253653407096863,0.1777535080909729,0.586024284362793,0.745430588722229,-0.12035094946622849,0.6061270236968994,0.7279455661773682,0.14670175313949585
skeleton_00004_H_A_SY_C2_00004_H_A_SY_C2_I005.jpg,0.5785439014434814,0.3258160948753357,-0.08301094174385071,0.6338050365447998,0.30192333459854126,-0.039443694055080414,0.5627204775810242,0.39107266068458557,-0.016461146995425224,0.6682500839233398,0.3577185869216919,-0.03003210946917534,0.5617352724075317,0.42183366417884827,0.08500708639621735,0.6885492205619812,0.4356943368911743,-0.01791873760521412,0.614617645740509,0.45909276604652405,-0.035128023475408554,0.6482363939285278,0.44771531224250793,0.03478673845529556,0.581223726272583,0.4877348244190216,0.12169357389211655,0.6181904077529907,0.49684301018714905,0.21734619140625,0.6136590242385864,0.5672905445098877,0.23636378347873688,0.6193165183067322,0.5653730034828186,0.3327259421348572,0.6207723617553711,0.5783870220184326,0.25074830651283264,0.6234380006790161,0.5793551206588745,0.3473289906978607,0.605596661567688,0.5884140133857727,0.26918238401412964,0.6030181646347046,0.5789419412612915,0.36674031615257263
skeleton_00008_H_A_SY_C2_00008_H_A_SY_C2_I001.jpg,0.8034308552742004,0.3689309358596802,-0.16894830763339996,0.7952297925949097,0.3660080134868622,0.09356237947940826,0.7546564936637878,0.4588926434516907,-0.1868942826986313,0.7501924633979797,0.44321346282958984,0.12586316466331482,0.7038920521736145,0.511398434638977,-0.14911317825317383,0.7044462561607361,0.47298771142959595,0.08505208790302277,0.7200537323951721,0.530345618724823,-0.07964379340410233,0.7216377258300781,0.5245991945266724,0.07963867485523224,0.6363858580589294,0.6114845871925354,-0.07310616225004196,0.6511820554733276,0.611830472946167,0.11214101314544678,0.5942537188529968,0.7460489273071289,-0.011932888068258762,0.5988313555717468,0.7286304831504822,0.17239733040332794,0.5963010191917419,0.7735929489135742,-0.007081862073391676,0.5966295599937439,0.7563512325286865,0.1761576235294342,0.5617918372154236,0.7640724182128906,-0.035597119480371475,0.5627952814102173,0.729941725730896,0.14075300097465515
skeleton_00008_H_A_SY_C2_00008_H_A_SY_C2_I002.jpg,0.809761643409729,0.41073501110076904,-0.21483302116394043,0.7989725470542908,0.36073827743530273,-0.011415967717766762,0.7571614980697632,0.49256816506385803,-0.2214525192975998,0.7530561089515686,0.4089788794517517,0.08709309250116348,0.7009197473526001,0.5024224519729614,-0.2024635225534439,0.7506515383720398,0.3667945861816406,0.12478804588317871,0.7236810326576233,0.5411760807037354,-0.0680667832493782,0.7167287468910217,0.5066458582878113,0.06812573969364166,0.6512418985366821,0.621768057346344,-0.04652964323759079,0.6478328108787537,0.5995246171951294,0.1038016825914383,0.6072685718536377,0.7341434359550476,0.05400212109088898,0.5984545350074768,0.7078055739402771,0.2061590552330017,0.607635498046875,0.7566484808921814,0.06339675933122635,0.597832441329956,0.7318631410598755,0.21483440697193146,0.5789766907691956,0.7625876665115356,0.025955069810152054,0.5631250739097595,0.7183289527893066,0.16711333394050598
skeleton_00008_H_A_SY_C2_00008_H_A_SY_C2_I003.jpg,0.706285834312439,0.33146655559539795,-0.09533801674842834,0.7536526918411255,0.2872917652130127,0.015766384080052376,0.7002532482147217,0.41804105043411255,-0.09062571823596954,0.7791895270347595,0.3290490508079529,0.09576103091239929,0.6827651262283325,0.49420928955078125,-0.02945028431713581,0.7604566216468811,0.3649143874645233,0.1797989457845688,0.7458505630493164,0.4791456460952759,-0.046432673931121826,0.7690054178237915,0.4452022314071655,0.046313684433698654,0.696029007434845,0.5086525678634644,0.047081075608730316,0.7321301698684692,0.4408474862575531,0.16672886908054352,0.6797374486923218,0.5661038756370544,0.1683872640132904,0.7302857637405396,0.5201171040534973,0.2804226875305176,0.6842567920684814,0.5838833451271057,0.1820763200521469,0.7345513701438904,0.5376840233802795,0.29343682527542114,0.6512036919593811,0.5537396669387817,0.19282649457454681,0.7134849429130554,0.5230692625045776,0.30620676279067993
skeleton_00012_H_A_SY_C2_00012_H_A_SY_C2_I001.jpg,0.6604898571968079,0.2524802088737488,-0.05142267420887947,0.7217636704444885,0.265645831823349,0.04073325917124748,0.6366597414016724,0.37293741106987,-0.07657376676797867,0.7193635702133179,0.3851712942123413,0.0802207738161087,0.6145557165145874,0.4706309139728546,-0.029059704393148422,0.6995683312416077,0.40237706899642944,0.16665779054164886,0.6441763639450073,0.46451976895332336,-0.03376230224967003,0.6779855489730835,0.47681760787963867,0.03371035307645798,0.623708188533783,0.6179144382476807,0.018238013610243797,0.6446644067764282,0.6262645721435547,0.08934017270803452,0.5968915820121765,0.767715573310852,0.08941730111837387,0.6109980344772339,0.7653411626815796,0.1709313988685608,0.5957011580467224,0.7981868982315063,0.09501704573631287,0.6049255132675171,0.7940091490745544,0.17828933894634247,0.5835536122322083,0.7751405239105225,0.06398160010576248,0.6014091372489929,0.773688018321991,0.1463060826063156
skeleton_00012_H_A_SY_C2_00012_H_A_SY_C2_I002.jpg,0.6938716769218445,0.24769993126392365,-0.205452099442482,0.7087058424949646,0.2453611046075821,0.08892800658941269,0.6649203896522522,0.3748489320278168,-0.22449935972690582,0.6998165845870972,0.36841583251953125,0.11275333911180496,0.6302457451820374,0.476211816072464,-0.16563954949378967,0.6749165654182434,0.450360506772995,0.07186063379049301,0.6638337969779968,0.469743937253952,-0.08273088932037354,0.6818123459815979,0.46481621265411377,0.08274998515844345,0.6349344253540039,0.6337242126464844,-0.01913352496922016,0.6491164565086365,0.6157758235931396,0.1451440453529358,0.6116933822631836,0.7842915654182434,0.06228264793753624,0.6271822452545166,0.7559299468994141,0.23477865755558014,0.6138250827789307,0.8198171854019165,0.06608016788959503,0.630176842212677,0.7860069870948792,0.24176019430160522,0.5821173787117004,0.7835289835929871,0.012989375740289688,0.5916221141815186,0.7617701292037964,0.20255297422409058
